Job_Title,Rating,Location,Headquarters,Founded	,ownership	,Industry,Sector,Revenue,Competitors	,Easy_Apply,Estimated_min_salary,Estimated_max_salary,Min_size,Max_size
Sr Data Analyst,-1.0,"El Segundo, CA","Los Angeles, CA",2005,Company - Private,Unknown,Unknown, Non-Applicable,Unknown,False,65,81,1,50
Systems/Data Analyst,2.9,"Arcadia, CA","Arcadia, CA",1926,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),Unknown,False,113,132,501,1000
Service Operations Data Analyst,5.0,"City of Industry, CA","Taipei, Taiwan",2005,Company - Private,Unknown,Unknown, Non-Applicable,Unknown,False,113,132,51,200
Sr Data Analyst,-1.0,"Los Angeles, CA","Canoga Park, CA",2013,Company - Public,Unknown,Unknown,Less than $1 million (USD),Unknown,False,113,132,1,50
Data Business Analyst,4.0,"Los Angeles, CA","Boca Raton, FL",2005,Company - Private,Unknown,Unknown, Non-Applicable,Unknown,False,113,132,51,200
Sr. Data Analyst,5.0,"Santa Monica, CA","San Mateo, CA",2013,Company - Private,Staffing & Outsourcing,Business Services, Non-Applicable,Unknown,False,113,132,1,50
Accounting Data Analyst,3.3,"City of Industry, CA","City of Industry, CA",1919,Company - Private,Commercial Equipment Repair & Maintenance,"Construction, Repair & Maintenance", Non-Applicable,"John Deere, Bobcat Company",False,113,132,501,1000
Data Analyst,2.9,"Burbank, CA","Singapore, Singapore",2005,Company - Private,Accounting,Accounting & Legal, Non-Applicable,Unknown,False,113,132,201,500
Analyst-Data Integrity,5.0,"Burbank, CA","Bishnupur , India",2005,Company - Private,Unknown,Unknown, Non-Applicable,Unknown,False,113,132,51,200
Data Analyst,3.2,"Long Beach, CA","Long Beach, CA",1977,Nonprofit Organization,Insurance Carriers,Insurance,$2 to $5 billion (USD),Unknown,False,113,132,501,1000
Molecular Researcher and Data Analyst,3.3,"Woodland Hills, CA","Glendale, CA",1964,Company - Private,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),"Kelly, Manpower",False,113,132,1001,5000
Sr. Data Analyst,3.8,"El Segundo, CA","El Segundo, CA",2005,Company - Private,Consulting,Business Services,$5 to $10 million (USD),Unknown,False,113,132,51,200
Sr. Data Analyst,-1.0,"Burbank, CA",Unknown ,2005,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,113,132,51,200
Data Governance Analyst,4.0,"Arcadia, CA","Plainsboro, NJ",2005,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),Unknown,False,113,132,1,50
Data Analyst,4.1,"Woodland Hills, CA","Oakland, CA",1939,Nonprofit Organization,Insurance Carriers,Insurance,$10+ billion (USD),Unknown,False,113,132,5001,10000
Data Analyst,-1.0,"Long Beach, CA",Unknown ,2005,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,113,132,51,200
Data Expert,2.8,"Burbank, CA","Chicago, IL",1991,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),Unknown,False,113,132,51,200
Analyst-Data Integrity,3.9,"Burbank, CA","Burbank, CA",1923,Company - Public,Motion Picture Production & Distribution,Media,$10+ billion (USD),NBCUniversal,False,113,132,5001,10000
Sr Data Analyst,3.4,"Gardena, CA","Renton, WA",1855,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),Unknown,False,113,132,1100,1500
Data Analyst,3.1,"Long Beach, CA","Long Beach, CA",1980,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),Unknown,False,113,132,1100,1500
Data Analyst,3.1,"Long Beach, CA","Long Beach, CA",1980,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),Unknown,False,113,132,1100,1500
Systems/Data Analyst,2.4,"Los Angeles, CA","Los Angeles, CA",2005,Nonprofit Organization,Unknown,Unknown, Non-Applicable,Unknown,False,113,132,201,500
Analyst-Data Integrity,3.7,"Burbank, CA","New York, NY",2003,Subsidiary or Business Segment,TV Broadcast & Cable Networks,Media,$10+ billion (USD),"Walt Disney Company, NBCUniversal",False,113,132,1100,1500
Data Analyst,3.3,"Woodland Hills, CA","Glendale, CA",1964,Company - Private,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),"Kelly, Manpower",False,113,132,1001,5000
Junior Data Analyst,4.6,"Santa Monica, CA","Santa Barbara, CA",1999,Company - Private,Consulting,Business Services, Non-Applicable,Unknown,False,113,132,201,500
Data Analyst,2.9,"Pico Rivera, CA","San Clemente, CA",2013,Company - Private,Staffing & Outsourcing,Business Services, Non-Applicable,Unknown,False,113,132,1,50
Quality Data Analyst,3.6,"Whittier, CA","Whittier, CA",1959,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD),"Adventist Health, Providence Health & Services",False,113,132,5001,10000
Radar Data Analyst,-1.0,"Anaheim, CA",Unknown ,2005,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,113,132,51,200
Data Analyst,3.8,"Los Angeles, CA","Los Angeles, CA",2016,Company - Private,Internet,Information Technology, Non-Applicable,Unknown,False,113,132,1001,5000
Data Analyst,3.4,"Brea, CA","Los Angeles, CA",1961,Company - Public,Insurance Carriers,Insurance,$2 to $5 billion (USD),Unknown,False,113,132,1001,5000
Radar Data Analyst,-1.0,"Anaheim, CA",Unknown ,2005,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,42,66,51,200
Radar Data Analyst,-1.0,"Anaheim, CA",Unknown ,2005,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,42,66,51,200
Sr Data Analyst,-1.0,"San Fernando, CA",Unknown ,2005,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,42,66,51,200
Radar Data Analyst,-1.0,"Anaheim, CA",Unknown ,2005,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,42,66,51,200
Data Analyst,3.9,"Chicago, IL","Rosemont, IL",1991,Company - Public,Banks & Credit Unions,Finance,$500 million to $1 billion (USD),"J.P. Morgan, Bank of America",False,60,66,1001,5000
Data Analyst,3.7,"Chicago, IL","Chicago, IL",2000,Company - Private,Sports & Recreation,"Arts, Entertainment & Recreation", Non-Applicable,Unknown,False,60,66,501,1000
Data Analyst,3.7,"Chicago, IL","Kennesaw, GA",2007,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),Unknown,False,60,66,201,500
Data Visualization Analyst,5.0,"Chicago, IL","Dayton, OH",1999,Company - Private,Consulting,Business Services,$100 to $500 million (USD),"Accenture, West Monroe, Slalom",False,60,66,501,1000
Data Analyst,3.2,"Chicago, IL","Chicago, IL",2001,Company - Private,Health Care Services & Hospitals,Health Care, Non-Applicable,"eHealth, Anthem",True,60,66,501,1000
Junior Data Analyst,3.4,"Downers Grove, IL","Troy, MI",1946,Company - Public,Staffing & Outsourcing,Business Services,$5 to $10 billion (USD),"Adecco, ManpowerGroup, Allegis Corporation",False,60,66,5001,10000
Data Analyst,3.4,"Chicago, IL","Troy, MI",1946,Company - Public,Staffing & Outsourcing,Business Services,$5 to $10 billion (USD),"Adecco, ManpowerGroup, Allegis Corporation",False,60,66,5001,10000
Data Analyst,3.8,"Chicago, IL","New York, NY",2001,Subsidiary or Business Segment,Advertising & Marketing,Business Services, Non-Applicable,"DoubleClick, Specific Media, Collective",True,60,66,201,500
Data Business Analyst,2.8,"Chicago, IL","Chicago, IL",1999,Company - Private,Food & Beverage Manufacturing,Manufacturing, Non-Applicable,"Anheuser-Busch InBev, The Boston Beer Company",False,60,66,201,500
TX Healthcare Data/Reporting Analyst,3.3,"Chicago, IL","Chicago, IL",1986,Company - Public,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),"Cerner, Epic, Athena Health Care Systems",False,60,66,5001,10000
Junior Data Analyst,3.7,"Chicago, IL","Fort Wayne, IN",2011,Company - Private,Transportation Management,Transportation & Logistics,$100 to $500 million (USD),"Redwood Logistics, Coyote Logistics, Echo Global Logistics",False,60,66,201,500
Data Analyst,4.0,"Chicago, IL","Chicago, IL",1890,College / University,Colleges & Universities,Education,$2 to $5 billion (USD),Unknown,False,60,66,1100,1500
Data Analyst,3.9,"Chicago, IL","New York, NY",2000,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"Robert Half, Insight Global",False,60,66,51,200
Junior Data Analyst,-1.0,"Chicago, IL","Langhorne, PA",2005,Company - Private,Unknown,Unknown, Non-Applicable,Unknown,False,60,66,1,50
Data Analyst,4.6,"Downers Grove, IL","Chicago, IL",2010,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),Unknown,False,60,66,201,500
Data Analyst,4.6,"Downers Grove, IL","Chicago, IL",2010,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),Unknown,False,60,66,201,500
Associate Marketing Data Analyst,4.1,"Broadview, IL","Farmington Hills, MI",1886,Company - Private,Miscellaneous Manufacturing,Manufacturing,$10+ billion (USD),"Continental, FCA Fiat Chrysler Automobiles",False,60,66,1100,1500
Operations Data Analyst,3.3,"Chicago, IL","Washington, DC",1999,Company - Private,Financial Transaction Processing,Finance,$1 to $2 billion (USD),Unknown,False,60,66,51,200
Data Business Analyst,3.3,"Chicago, IL","Chicago, IL",1979,Nonprofit Organization,Social Assistance,Non-Profit,$2 to $5 billion (USD),Unknown,False,60,66,51,200
Data Analyst,4.7,"Chicago, IL","Itasca, IL",1994,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),Unknown,False,60,66,51,200
Data Analyst,4.3,"Chicago, IL","Park Ridge, IL",1997,Contract,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),Unknown,False,60,66,201,500
Data Analyst,3.2,"Chicago, IL","Chicago, IL",1882,Subsidiary or Business Segment,Banks & Credit Unions,Finance,$2 to $5 billion (USD),"J.P. Morgan, Bank of America, U.S. Bank",False,60,66,1100,1500
Data Analyst,3.3,"Downers Grove, IL","Glendale, CA",1964,Company - Private,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),"Kelly, Manpower",False,60,66,1001,5000
Associate Marketing Data Analyst,3.1,"Broadview, IL","Mount Prospect, IL",1971,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,$500 million to $1 billion (USD),"Stanley Black & Decker, Milwaukee Tool",False,60,66,1001,5000
Data Analyst,3.5,"Chicago, IL","Chicago, IL",1883,School / School District,K-12 Education,Education, Non-Applicable,Unknown,False,60,66,1100,1500
Data Intelligence Analyst,3.3,"Chicago, IL","Chicago, IL",1837,Government,Municipal Governments,Government, Non-Applicable,Unknown,False,60,66,1100,1500
Data Intelligence Analyst,3.8,"Chicago, IL","Chicago, IL",1999,Private Practice / Firm,Investment Banking & Asset Management,Finance, Non-Applicable,"BlackRock, Nuveen, Piper Sandler",False,60,66,1001,5000
Data Analyst,3.8,"Chicago, IL","Seattle, WA",1947,Company - Private,Consulting,Business Services,$1 to $2 billion (USD),Unknown,False,60,66,1001,5000
Data Analyst,3.7,"Chicago, IL","Toronto, Canada",1817,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD),"CIBC, RBC, TD",False,60,66,1100,1500
Reporting Data Analyst,3.2,"Chicago, IL","Chicago, IL",1882,Subsidiary or Business Segment,Banks & Credit Unions,Finance,$2 to $5 billion (USD),"J.P. Morgan, Bank of America, U.S. Bank",False,60,66,1100,1500
Data Analyst,4.2,"Chicago, IL","Aliso Viejo, CA",1999,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),"Cognizant Technology Solutions, Infosys, Wipro",False,73,82,1100,1500
Lead Geophysical Data Analyst,4.6,"Chicago, IL","Chicago, IL",2011,Company - Private,Health Care Services & Hospitals,Health Care, Non-Applicable,Unknown,False,73,82,1,50
Logistics Data Analyst,3.2,"Woodridge, IL","Atlanta, GA",2015,Company - Public,Miscellaneous Manufacturing,Manufacturing,$10+ billion (USD),"International Paper, Graphic Packaging International, Smurfit Kappa",False,73,82,1100,1500
Data Analyst,3.5,"Chicago, IL","Chicago, IL",2005,Company - Private,Computer Hardware & Software,Information Technology, Non-Applicable,Unknown,False,73,82,1,50
Data Analyst,3.7,"Chicago, IL","Chicago, IL",2012,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),Unknown,False,73,82,1001,5000
Data Analyst,3.9,"Chicago, IL","Hanover, MD",1983,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),"Capgemini, Slalom, Accenture",False,73,82,1001,5000
Junior Data Analyst,-1.0,"Chicago, IL","Gardena, CA",2005,Company - Private,Unknown,Unknown, Non-Applicable,Unknown,False,73,82,1,50
Sr Data Analyst,3.4,"Chicago, IL","Muscatine, IA",1944,Company - Public,Consumer Products Manufacturing,Manufacturing,$2 to $5 billion (USD),Unknown,False,73,82,5001,10000
Data Analyst,4.1,"Downers Grove, IL","Berea, OH",2017,Company - Public,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),Unknown,False,73,82,1,50
Junior Data Analyst,5.0,"Chicago, IL","Woodridge, IL",2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Unknown,False,73,82,51,200
Sr Data Analyst,3.5,"Chicago, IL","San Francisco, CA",2013,Company - Private,Logistics & Supply Chain,Transportation & Logistics,$500 million to $1 billion (USD),Unknown,False,73,82,1001,5000
Data Analyst,3.7,"Downers Grove, IL","Atlanta, GA",2005,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services, Non-Applicable,Unknown,False,73,82,1001,5000
Quality Data Analyst,4.0,"Chicago, IL","East Thetford, VT",2005,Company - Private,Consulting,Business Services, Non-Applicable,Unknown,False,73,82,1,50
Data Analyst,3.5,"Chicago, IL","KIRKLAND, Canada",2007,Unknown,Unknown,Unknown,Less than $1 million (USD),Unknown,False,73,82,51,200
Data Analyst,3.6,"Chicago, IL","Chicago, IL",2015,Company - Private,Video Games,Media, Non-Applicable,Unknown,False,73,82,51,200
Data Quality Analyst,3.0,"Chicago, IL","Chicago, IL",2005,Government,Municipal Governments,Government, Non-Applicable,Unknown,False,73,82,201,500
Marketing Data Analyst,-1.0,"Chicago, IL",Unknown ,2005,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,73,82,51,200
Sr Data Analyst,-1.0,"Chicago, IL","Chicago, IL",2005,Company - Private,Unknown,Unknown, Non-Applicable,Unknown,False,73,82,51,200
Data Analyst,3.9,"Chicago, IL","Princeton, NJ",2002,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),Unknown,False,73,82,501,1000
Data Analyst,5.0,"Chicago, IL","Woodridge, IL",2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Unknown,False,73,82,51,200
Quality Data Analyst,4.7,"Chicago, IL","Itasca, IL",1994,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),Unknown,False,73,82,51,200
Data Analyst,3.5,"Chicago, IL","Chicago, IL",1883,School / School District,K-12 Education,Education, Non-Applicable,Unknown,False,73,82,1100,1500
Operations Data Analyst,3.2,"Chicago, IL","Chicago, IL",2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, Non-Applicable,Unknown,True,73,82,501,1000
Data Analyst,-1.0,"Chicago, IL","Chicago, IL",2005,Company - Private,Unknown,Unknown, Non-Applicable,Unknown,False,73,82,1,50
Quality Data Analyst,4.6,"Chicago, IL","Rolling Meadows, IL",1996,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),Unknown,False,73,82,51,200
Sr Data Analyst,4.2,"Chicago, IL","Ottawa, Canada",2005,Company - Private,Enterprise Software & Network Solutions,Information Technology,$1 to $5 million (USD),Unknown,False,73,82,1,50
Data Governance Analyst,3.9,"Chicago, IL","Hanover, MD",1983,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),"Capgemini, Slalom, Accenture",False,73,82,1001,5000
Sr Data Analyst,3.9,"Chicago, IL","New Haven, CT",1991,Nonprofit Organization,Social Assistance,Non-Profit, Non-Applicable,Unknown,False,73,82,51,200
Sr Data Analyst,4.8,"Chicago, IL","Chicago, IL",2014,Company - Private,Lending,Finance,$50 to $100 million (USD),"Avant, Enova, OppLoans",False,73,82,51,200
Data Analyst,-1.0,"Burr Ridge, IL","South Holland, IL",2005,Company - Private,Construction,"Construction, Repair & Maintenance", Non-Applicable,Unknown,False,68,92,51,200
Data Analyst,4.0,"Chicago, IL","Plainsboro, NJ",2005,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),Unknown,False,68,87,1,50
Data Analyst,3.9,"Chicago, IL","Chicago, IL",1837,Hospital,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD),Unknown,False,68,87,5001,10000
Data Analyst,2.7,"Chicago, IL","Millersville, MD",1998,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),Unknown,False,68,87,1001,5000
Financial Data Analyst,3.4,"Rolling Meadows, IL","Chicago, IL",1935,Nonprofit Organization,Banks & Credit Unions,Finance,$100 to $500 million (USD),Unknown,False,68,87,501,1000
Data Analyst,4.5,"Chicago, IL","New York, NY",2004,Company - Private,Staffing & Outsourcing,Business Services, Non-Applicable,"Beacon Hill Staffing Group, PageGroup, Solomon Page",False,68,87,201,500
Sr Data Analyst,4.0,"Chicago, IL","Chicago, IL",1890,College / University,Colleges & Universities,Education,$2 to $5 billion (USD),Unknown,False,68,87,1100,1500
Data Analyst,3.7,"Chicago, IL","Detroit, MI",2005,Nonprofit Organization,Unknown,Unknown,$1 to $5 million (USD),Unknown,False,68,87,1,50
Data Analyst,4.0,"Deerfield, IL","Deerfield Beach, FL",2000,Private Practice / Firm,Legal,Accounting & Legal, Non-Applicable,Unknown,False,68,87,201,500
Data Management Analyst,3.2,"Chicago, IL","Chicago, IL",2005,Company - Public,Banks & Credit Unions,Finance, Non-Applicable,Unknown,False,68,87,1100,1500
Data Analyst,3.2,"Chicago, IL","Atlanta, GA",1983,Company - Private,Enterprise Software & Network Solutions,Information Technology, Non-Applicable,"Blue Yonder, SAP, NCR",True,68,87,501,1000
Data Analyst,-1.0,"Chicago, IL","Singapore, Singapore",2014,Company - Private,Enterprise Software & Network Solutions,Information Technology, Non-Applicable,Unknown,False,68,87,1,50
